"country","year","vessel.length","species","regulated.gear","fishing.tech","fleets","age","type","value"
"IRL",2004,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2004,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",1.618
"IRL",2005,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2005,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2005,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2005,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2005,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2005,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",4.174
"IRL",2006,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2006,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2006,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2006,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2006,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",155.075
"IRL",2006,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",562.873
"IRL",2007,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2007,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2007,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2007,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2007,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",141.864
"IRL",2007,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",313.909
"IRL",2008,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2008,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2008,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2008,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0.001
"IRL",2008,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2008,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",0.284
"IRL",2009,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0.279
"IRL",2009,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0.062
"IRL",2009,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",3.083
"IRL",2009,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0.22
"IRL",2009,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",0.513
"IRL",2009,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",0.548
"IRL",2010,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2010,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2010,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2010,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2010,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",18.392
"IRL",2010,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",17.859
"IRL",2011,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2011,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2011,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2011,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2011,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",47.937
"IRL",2011,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",18.066
"IRL",2012,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2012,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2012,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0.019
"IRL",2012,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2012,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",16.233
"IRL",2012,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",14.683
"IRL",2013,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2013,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2013,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2013,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0.589
"IRL",2013,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",0.099
"IRL",2013,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",0.511
"IRL",2014,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2014,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0.005
"IRL",2014,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2014,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2014,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",83.119
"IRL",2014,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",33.467
"IRL",2015,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2015,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2015,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",4.06
"IRL",2015,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",3.933
"IRL",2015,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",461.196
"IRL",2015,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",95.122
"IRL",2016,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2016,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age6","d",0
"IRL",2016,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age6","d",0.091
"IRL",2016,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age6","d",2.029
"IRL",2016,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age6","d",15.519
"IRL",2016,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age6","d",18.821
"OTH",2003,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2003,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2004,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2004,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2004,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.015
"OTH",2005,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2005,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2005,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.019
"OTH",2006,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2006,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0.002
"OTH",2006,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.16
"OTH",2007,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2007,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2007,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",10.605
"OTH",2008,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2008,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2008,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.077
"OTH",2009,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2009,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0.004
"OTH",2009,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.025
"OTH",2010,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2010,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2010,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2010,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age7","d",0.035
"OTH",2010,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.345
"OTH",2011,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2011,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2011,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2011,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2011,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age7","d",0.132
"OTH",2011,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",1.963
"OTH",2012,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2012,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age7","d",0.002
"OTH",2012,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2012,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age7","d",0.003
"OTH",2012,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.014
"OTH",2013,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2013,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2013,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2013,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2013,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age7","d",6.645
"OTH",2013,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.892
"OTH",2014,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2014,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2014,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age7","d",0.101
"OTH",2014,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.084
"OTH",2015,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2015,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2015,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0.002
"OTH",2015,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.003
"OTH",2016,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age7","d",0
"OTH",2016,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age7","d",0.016
"OTH",2016,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age7","d",0.31
"GBR",2003,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2003,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2003,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2003,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2003,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2003,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.001
"GBR",2004,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2004,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2004,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2004,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2004,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2004,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.325
"GBR",2005,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2005,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2005,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2005,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2005,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2005,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.044
"GBR",2006,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2006,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2006,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2006,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0.02
"GBR",2006,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2006,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.794
"GBR",2007,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2007,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2007,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2007,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2007,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0.866
"GBR",2007,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",6.848
"GBR",2008,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2008,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2008,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2008,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2008,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2008,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.518
"GBR",2009,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2009,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2009,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0.511
"GBR",2009,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0.016
"GBR",2009,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2009,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.079
"GBR",2010,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2010,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2010,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2010,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2010,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0.199
"GBR",2010,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",1.277
"GBR",2011,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2011,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2011,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2011,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2011,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",5.024
"GBR",2011,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",4.798
"GBR",2012,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2012,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2012,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2012,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2012,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2012,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.022
"GBR",2013,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2013,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2013,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2013,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2013,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",2.394
"GBR",2013,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",1.946
"GBR",2014,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2014,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0.003
"GBR",2014,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2014,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2014,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",1.087
"GBR",2014,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.786
"GBR",2015,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2015,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2015,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0.015
"GBR",2015,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0.011
"GBR",2015,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0.006
"GBR",2015,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",0.043
"GBR",2016,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2016,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age7","d",0
"GBR",2016,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age7","d",0.073
"GBR",2016,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age7","d",0.37
"GBR",2016,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age7","d",0.605
"GBR",2016,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age7","d",3.183
"FRA",2003,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2003,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2003,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2003,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2003,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2003,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.002
"FRA",2004,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2004,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2004,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2004,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2004,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2004,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.247
"FRA",2005,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2005,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2005,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2005,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2005,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2005,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.27
"FRA",2006,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2006,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2006,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2006,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0.087
"FRA",2006,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2006,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",1.337
"FRA",2007,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2007,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2007,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2007,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2007,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",6.298
"FRA",2007,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",83.217
"FRA",2008,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2008,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2008,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2008,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2008,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2008,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",1.278
"FRA",2009,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2009,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2009,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",5.127
"FRA",2009,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0.066
"FRA",2009,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2009,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.4
"FRA",2010,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2010,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2010,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2010,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0.002
"FRA",2010,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",3.916
"FRA",2010,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",1.663
"FRA",2011,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2011,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2011,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2011,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2011,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",52.813
"FRA",2011,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",7.804
"FRA",2012,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2012,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2012,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0.004
"FRA",2012,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2012,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0.009
"FRA",2012,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.063
"FRA",2013,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2013,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2013,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2013,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0.001
"FRA",2013,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",20.774
"FRA",2013,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",4.401
"FRA",2014,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2014,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0.005
"FRA",2014,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2014,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2014,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",8.275
"FRA",2014,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",4.213
"FRA",2015,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2015,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2015,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0.11
"FRA",2015,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",0.108
"FRA",2015,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",0.026
"FRA",2015,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",0.225
"FRA",2016,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2016,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age7","d",0
"FRA",2016,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age7","d",0.559
"FRA",2016,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age7","d",1.26
"FRA",2016,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age7","d",6.887
"FRA",2016,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age7","d",21.066
"IRL",2003,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2003,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2003,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2003,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2003,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2003,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age7","d",0.004
"IRL",2004,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2004,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2004,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2004,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2004,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2004,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age7","d",0.582
"IRL",2005,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2005,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2005,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2005,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2005,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age7","d",0
"IRL",2005,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age7","d",0.918
"IRL",2006,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age7","d",0
